first_gene,pos1,pos2,pos3,pos4,pos5,pos6,pos7,pos8,pos9,pos10,pos11,pos12,pos13,pos14,pos15,pos16
fadI,0.280533,-1.21395, , , , , , , , , , , , , , 
sixA,-0.413691, , , , , , , , , , , , , , , 
yfcV,0.549544, , , , , , , , , , , , , , , 
yfcU,0.0,0.0,0.0,0.0,0.0,-1.05515,-1.22451, , , , , , , , , 
prmB,-4.06482,-1.42585,0.538119,0.0,0.0,0.47351, , , , , , , , , , 
fabB,-9.86789, , , , , , , , , , , , , , , 
yfcJ,0.0, , , , , , , , , , , , , , , 
pdxB,-9.05588,-1.44059,-0.794027,0.539201, , , , , , , , , , , , 
accD,-9.75219, , , , , , , , , , , , , , , 
folC,-7.04054,-0.455135, , , , , , , , , , , , , , 
cvpA,-0.596269,0.0,0.0, , , , , , , , , , , , , 
argT,0.0,0.0,-0.538111,0.264305,0.0, , , , , , , , , , , 
yfcI,0.0, , , , , , , , , , , , , , , 
yfcF,0.0, , , , , , , , , , , , , , , 
yfcE,0.0, , , , , , , , , , , , , , , 
yfcD,0.0, , , , , , , , , , , , , , , 
yfbV,-0.479773, , , , , , , , , , , , , , , 
yfbU,0.0,-0.564992, , , , , , , , , , , , , , 
yfbS,0.0, , , , , , , , , , , , , , , 
lrhA,0.467093, , , , , , , , , , , , , , , 
nuoA,0.209169,0.35067,0.253169,0.0,0.0,0.0,-0.41544,0.235912,0.283319,0.839651,0.272442,-1.80176,-0.925499, , , 
yfbN,0.0, , , , , , , , , , , , , , , 
yfbK,0.0, , , , , , , , , , , , , , , 
elaA,0.529086, , , , , , , , , , , , , , , 
elaB,0.0, , , , , , , , , , , , , , , 
menF,0.0,-3.35344,-0.452681,-0.470705,-0.350838,-0.294598, , , , , , , , , , 
pmrD,0.0, , , , , , , , , , , , , , , 
ais,0.0, , , , , , , , , , , , , , , 
yfaZ,0.0, , , , , , , , , , , , , , , 
yfaY,0.0, , , , , , , , , , , , , , , 
yfaX,-1.06725,0.0,0.0,1.30568, , , , , , , , , , , , 
glpT,0.187964,-0.409876, , , , , , , , , , , , , , 
inaA,1.15855, , , , , , , , , , , , , , , 
ypaB,0.0, , , , , , , , , , , , , , , 
yfaL,0.0, , , , , , , , , , , , , , , 
gyrA,-8.07286, , , , , , , , , , , , , , , 
yfaA,1.59627,0.0,0.0,0.0,0.0,0.0, , , , , , , , , , 
rcsC,0.0, , , , , , , , , , , , , , , 
ompC,-0.492813, , , , , , , , , , , , , , , 
apbE,-0.323958, , , , , , , , , , , , , , , 
ada,0.0,0.510052, , , , , , , , , , , , , , 
yojI,0.44784, , , , , , , , , , , , , , , 
mqo,-0.241382, , , , , , , , , , , , , , , 
napF,0.0,0.0,0.0,-1.07532,-1.53289,0.329203,0.0,-0.329799,-1.14002,0.931076,-3.19629,0.0,-4.56967,0.286369,0.0, 
insH-8,0.0, , , , , , , , , , , , , , , 
yejO,0.0, , , , , , , , , , , , , , , 
yejK,0.0, , , , , , , , , , , , , , , 
rsuA,0.0, , , , , , , , , , , , , , , 
bcr,-0.823112, , , , , , , , , , , , , , , 
yejG,0.0, , , , , , , , , , , , , , , 
yeiW,0.0, , , , , , , , , , , , , , , 
fruB,0.0,-0.294447,-0.689997, , , , , , , , , , , , , 
psuK,-7.48643,0.0, , , , , , , , , , , , , , 
psuT,-5.56093, , , , , , , , , , , , , , , 
rihB,0.0, , , , , , , , , , , , , , , 
nupX,0.0, , , , , , , , , , , , , , , 
yeiE,0.0, , , , , , , , , , , , , , , 
lysP,0.276275, , , , , , , , , , , , , , , 
cirA,-0.583295, , , , , , , , , , , , , , , 
folE,-10.3799,-0.315623, , , , , , , , , , , , , , 
galS,-0.23835, , , , , , , , , , , , , , , 
mglB,0.0,-3.75325,0.360393, , , , , , , , , , , , , 
dusC,0.0, , , , , , , , , , , , , , , 
yohH,0.0, , , , , , , , , , , , , , , 
mdtQ,0.27624, , , , , , , , , , , , , , , 
yohF,0.348546, , , , , , , , , , , , , , , 
yohC,0.301868, , , , , , , , , , , , , , , 
pbpG,0.0, , , , , , , , , , , , , , , 
bglX,-2.86396, , , , , , , , , , , , , , , 
osmF,-0.29762,0.420084,-0.871796,-0.0898764, , , , , , , , , , , , 
yehU,0.0,0.0, , , , , , , , , , , , , , 
yehS,-0.586128, , , , , , , , , , , , , , , 
mrp,0.0, , , , , , , , , , , , , , , 
yehE,0.302474, , , , , , , , , , , , , , , 
yehD,0.0,0.0,0.374145,0.0, , , , , , , , , , , , 
rcnR,0.0, , , , , , , , , , , , , , , 
thiM,0.0,0.349703, , , , , , , , , , , , , , 
yegX,0.0, , , , , , , , , , , , , , , 
yegW,0.0, , , , , , , , , , , , , , , 
fbaB,-2.34734, , , , , , , , , , , , , , , 
gatY,0.331678,-0.555899,0.33388,-1.20883,0.470867,0.0, , , , , , , , , , 
gatR_2,0.0, , , , , , , , , , , , , , , 
gatR_1,0.339512, , , , , , , , , , , , , , , 
yegR,0.0, , , , , , , , , , , , , , , 
yegZ,0.0, , , , , , , , , , , , , , , 
ogrK,0.0, , , , , , , , , , , , , , , 
ibsB,0.0, , , , , , , , , , , , , , , 
ibsA,0.0, , , , , , , , , , , , , , , 
yegL,0.470295,0.332034, , , , , , , , , , , , , , 
yegI,0.0, , , , , , , , , , , , , , , 
alkA,0.0, , , , , , , , , , , , , , , 
udk,-2.63284,-2.3731, , , , , , , , , , , , , , 
asmA,-1.08249, , , , , , , , , , , , , , , 
wza,0.0,0.0,0.0,-0.076858,0.496965, , , , , , , , , , , 
wcaC,-1.25368,0.0,-0.342629,0.0,0.406196,0.0,0.0,0.0,0.0,-0.50526,-4.54927,0.304015, , , , 
wcaK,-0.982574,0.0,0.0, , , , , , , , , , , , , 
galF,0.0, , , , , , , , , , , , , , , 
rfbB,0.267395,0.332621,0.255873,0.0,-2.39938, , , , , , , , , , , 
glf,0.0,0.270153, , , , , , , , , , , , , , 
wbbI,0.0,-2.09677,0.0, , , , , , , , , , , , , 
wbbL_1,-1.26649, , , , , , , , , , , , , , , 
insH-7,0.0, , , , , , , , , , , , , , , 
wbbL_2,0.663784, , , , , , , , , , , , , , , 
gnd,0.481338, , , , , , , , , , , , , , , 
ugd,-2.64242, , , , , , , , , , , , , , , 
wzzB,-0.464831, , , , , , , , , , , , , , , 
yefM,-1.50645,0.0, , , , , , , , , , , , , , 
yeeZ,0.0, , , , , , , , , , , , , , , 
yeeY,-0.348258, , , , , , , , , , , , , , , 
yoeI,0.0, , , , , , , , , , , , , , , 
plaP,-0.571984, , , , , , , , , , , , , , , 
yeeE,0.241099,0.388941, , , , , , , , , , , , , , 
dacD,-0.673877, , , , , , , , , , , , , , , 
sbmC,0.0, , , , , , , , , , , , , , , 
yeeA,0.542305, , , , , , , , , , , , , , , 
yeeX,-0.467889,0.0, , , , , , , , , , , , , , 
insC-3,0.0,0.0, , , , , , , , , , , , , , 
insH-6,0.0, , , , , , , , , , , , , , , 
cobU,-0.405345,0.297602,0.0, , , , , , , , , , , , , 
erfK,-1.34814, , , , , , , , , , , , , , , 
nac,0.0, , , , , , , , , , , , , , , 
cbl,0.0, , , , , , , , , , , , , , , 
yeeO,0.328234, , , , , , , , , , , , , , , 
asnW,-9.01368, , , , , , , , , , , , , , , 
yeeL_1,0.0,0.832536, , , , , , , , , , , , , , 
serU,0.0, , , , , , , , , , , , , , , 
yedW,-0.0294712,-0.706214, , , , , , , , , , , , , , 
yedR,0.0,0.0, , , , , , , , , , , , , , 
dcm,0.0,0.0, , , , , , , , , , , , , , 
yedI,-0.606655, , , , , , , , , , , , , , , 
yodC,0.0, , , , , , , , , , , , , , , 
yedQ,0.321876, , , , , , , , , , , , , , , 
dsrA,0.894589, , , , , , , , , , , , , , , 
dsrB,-0.389335, , , , , , , , , , , , , , , 
fliE,0.0, , , , , , , , , , , , , , , 
yedM,0.0, , , , , , , , , , , , , , , 
yedN_1,0.0,0.0, , , , , , , , , , , , , , 
yedD,0.0, , , , , , , , , , , , , , , 
fliC,0.518129, , , , , , , , , , , , , , , 
fliA,0.386047,-3.78921,0.167726, , , , , , , , , , , , , 
dcyD,0.0,0.93044,-0.709703, , , , , , , , , , , , , 
sdiA,-8.25606, , , , , , , , , , , , , , , 
uvrY,-3.27498,-0.45276, , , , , , , , , , , , , , 
pgsA,-8.0982, , , , , , , , , , , , , , , 
glyW,0.0,0.0,-6.07516, , , , , , , , , , , , , 
yecA,0.0, , , , , , , , , , , , , , , 
yecH,0.0, , , , , , , , , , , , , , , 
isrB,-0.436162, , , , , , , , , , , , , , , 
azuC,0.698192, , , , , , , , , , , , , , , 
yecJ,0.506999, , , , , , , , , , , , , , , 
araF,0.405931,0.0,0.560937, , , , , , , , , , , , , 
otsB,-0.644493,-0.228509, , , , , , , , , , , , , , 
insA-5,0.0,0.0,0.0, , , , , , , , , , , , , 
flhD,0.0,0.0, , , , , , , , , , , , , , 
motA,0.0,0.0,0.0,0.0, , , , , , , , , , , , 
tar,0.0,-0.257985,0.0,0.394176,-0.546649,0.570919, , , , , , , , , , 
flhB,0.0,-0.339533,0.0, , , , , , , , , , , , , 
yecM,0.0, , , , , , , , , , , , , , , 
cutC,0.0, , , , , , , , , , , , , , , 
ryeF,-4.14158, , , , , , , , , , , , , , , 
torY,-2.91896,0.0, , , , , , , , , , , , , , 
aspS,-8.79228, , , , , , , , , , , , , , , 
nudB,-0.726022,-0.458946,0.0, , , , , , , , , , , , , 
yobI,0.0, , , , , , , , , , , , , , , 
ruvA,-1.22487,-0.887271, , , , , , , , , , , , , , 
znuA,-0.25823, , , , , , , , , , , , , , , 
mepM,0.0, , , , , , , , , , , , , , , 
lpxM,-2.20392, , , , , , , , , , , , , , , 
zwf,0.0, , , , , , , , , , , , , , , 
edd,-0.985772,0.0, , , , , , , , , , , , , , 
yebG,0.312702, , , , , , , , , , , , , , , 
yebF,0.0, , , , , , , , , , , , , , , 
yebE,0.372309, , , , , , , , , , , , , , , 
ptrB,-1.24604, , , , , , , , , , , , , , , 
yobA,0.3305,-0.0259047,-0.0457816, , , , , , , , , , , , , 
ryeB,-0.454165, , , , , , , , , , , , , , , 
pphA,0.0, , , , , , , , , , , , , , , 
msrC,0.322888, , , , , , , , , , , , , , , 
proQ,-0.336503,-0.913597, , , , , , , , , , , , , , 
htpX,-0.285057, , , , , , , , , , , , , , , 
kdgR,0.0, , , , , , , , , , , , , , , 
mgrB,0.0, , , , , , , , , , , , , , , 
yebO,0.356765, , , , , , , , , , , , , , , 
yobF,0.0,0.0, , , , , , , , , , , , , , 
rlmA,0.0, , , , , , , , , , , , , , , 
yoaE,0.0, , , , , , , , , , , , , , , 
yoaH,0.0, , , , , , , , , , , , , , , 
yoaA,0.0, , , , , , , , , , , , , , , 
tsaB,-7.5742,-2.75753, , , , , , , , , , , , , , 
fadD,0.0,0.0, , , , , , , , , , , , , , 
rnd,-0.388243, , , , , , , , , , , , , , , 
dmlR,-0.330238, , , , , , , , , , , , , , , 
leuE,0.0, , , , , , , , , , , , , , , 
yeaR,-1.18488,0.0, , , , , , , , , , , , , , 
yeaQ,-6.30268, , , , , , , , , , , , , , , 
yoaF,-1.08954, , , , , , , , , , , , , , , 
yeaM,0.0, , , , , , , , , , , , , , , 
yoaI,0.0, , , , , , , , , , , , , , , 
mipA,-3.33252, , , , , , , , , , , , , , , 
yeaE,0.574007, , , , , , , , , , , , , , , 
msrB,0.0, , , , , , , , , , , , , , , 
yeaC,0.0, , , , , , , , , , , , , , , 
ydjL,-0.93884,0.36406,0.0,0.831076,-1.13721,0.0, , , , , , , , , , 
ydjF,0.0, , , , , , , , , , , , , , , 
ydjE,0.0, , , , , , , , , , , , , , , 
ydjA,0.0,0.283892,-0.638718, , , , , , , , , , , , , 
ynjI,0.0, , , , , , , , , , , , , , , 
ynjH,-1.245, , , , , , , , , , , , , , , 
ynjF,0.0, , , , , , , , , , , , , , , 
astC,-4.71426,0.0,0.0,-0.709426,-0.329483, , , , , , , , , , , 
spy,0.0, , , , , , , , , , , , , , , 
spy3',0.0, , , , , , , , , , , , , , , 
ves,-0.38172, , , , , , , , , , , , , , , 
osmE,0.0, , , , , , , , , , , , , , , 
chbB,-0.382797,-8.0825,0.0,0.0,-1.62259,0.0, , , , , , , , , , 
cedA,0.0, , , , , , , , , , , , , , , 
ydjO,0.0, , , , , , , , , , , , , , , 
yniB,0.369021, , , , , , , , , , , , , , , 
ydiY,0.449098, , , , , , , , , , , , , , , 
thrS,-8.37004,-7.71022,-4.19691,-7.67078,-6.31711,-8.61087,-8.56265,-4.50485, , , , , , , , 
btuC,0.257039,-1.76809,0.271351, , , , , , , , , , , , , 
nlpC,0.0, , , , , , , , , , , , , , , 
ydiV,0.0, , , , , , , , , , , , , , , 
ydiU,0.344253, , , , , , , , , , , , , , , 
ppsA,0.0, , , , , , , , , , , , , , , 
ydiP,-0.828872, , , , , , , , , , , , , , , 
ydiJ,0.278114,0.0,0.0, , , , , , , , , , , , , 
rydB,1.8494, , , , , , , , , , , , , , , 
sufA,0.0,-4.34585,0.280054,0.0,0.0,0.0, , , , , , , , , , 
ynhG,-0.380162, , , , , , , , , , , , , , , 
ydhZ,0.0, , , , , , , , , , , , , , , 
ydhY,0.0,-0.758971,-0.338243,0.0,0.0,0.0, , , , , , , , , , 
ydhQ,-0.805577, , , , , , , , , , , , , , , 
ribC,-2.80647, , , , , , , , , , , , , , , 
ydhB,0.0, , , , , , , , , , , , , , , 
ynhF,-0.470483, , , , , , , , , , , , , , , 
ydhP,-0.27911, , , , , , , , , , , , , , , 
grxD,0.0, , , , , , , , , , , , , , , 
ydhL,0.0, , , , , , , , , , , , , , , 
ydhF,0.0, , , , , , , , , , , , , , , 
sodC,0.0, , , , , , , , , , , , , , , 
slyA,0.505017, , , , , , , , , , , , , , , 
anmK,0.0, , , , , , , , , , , , , , , 
mliC,-0.596565, , , , , , , , , , , , , , , 
pdxH,-1.37844,-4.87861,0.0, , , , , , , , , , , , , 
ydgJ,-1.26771, , , , , , , , , , , , , , , 
malI,0.0, , , , , , , , , , , , , , , 
hdhA,-0.139547, , , , , , , , , , , , , , , 
uidR,-1.39603, , , , , , , , , , , , , , , 
uidA,0.0,0.0,0.529379, , , , , , , , , , , , , 
fumA,0.0,0.0, , , , , , , , , , , , , , 
ydgC,-1.40899, , , , , , , , , , , , , , , 
pntA,0.360431,1.10069, , , , , , , , , , , , , , 
mdtJ,-1.82063,0.0, , , , , , , , , , , , , , 
ynfL,0.282876, , , , , , , , , , , , , , , 
mlc,0.276523,-0.680264, , , , , , , , , , , , , , 
ynfC,-0.906671, , , , , , , , , , , , , , , 
ynfA,0.0, , , , , , , , , , , , , , , 
rspA,-0.705751,-7.93577, , , , , , , , , , , , , , 
ynfP,0.0, , , , , , , , , , , , , , , 
dicC,0.0,0.517267,0.0, , , , , , , , , , , , , 
relB,-2.08213,0.0,-1.80587, , , , , , , , , , , , , 
rem,-6.14151, , , , , , , , , , , , , , , 
ydfU,1.03955,0.0, , , , , , , , , , , , , , 
cspB,0.0, , , , , , , , , , , , , , , 
essQ,0.0,0.0,0.0,0.0, , , , , , , , , , , , 
cspI,0.0, , , , , , , , , , , , , , , 
ynfN,0.0, , , , , , , , , , , , , , , 
gnsB,-0.509117, , , , , , , , , , , , , , , 
nohA,0.0,0.0,0.0, , , , , , , , , , , , , 
ydfJ,0.0, , , , , , , , , , , , , , , 
ydfI,0.0, , , , , , , , , , , , , , , 
dcp,0.0, , , , , , , , , , , , , , , 
ydeI,0.0, , , , , , , , , , , , , , , 
dgcZ,-1.01713, , , , , , , , , , , , , , , 
mgrR,0.0, , , , , , , , , , , , , , , 
eamA,-0.677969, , , , , , , , , , , , , , , 
marC,0.350917, , , , , , , , , , , , , , , 
sad,0.0, , , , , , , , , , , , , , , 
yneH,0.0,-2.5659, , , , , , , , , , , , , , 
yneF,-2.69237, , , , , , , , , , , , , , , 
uxaB,-1.13906, , , , , , , , , , , , , , , 
yneE,0.0, , , , , , , , , , , , , , , 
lsrR,0.290774,0.0, , , , , , , , , , , , , , 
ydeK,0.0, , , , , , , , , , , , , , , 
ydeU,0.0, , , , , , , , , , , , , , , 
hipB,-1.22918,-0.716333, , , , , , , , , , , , , , 
yneL,0.0, , , , , , , , , , , , , , , 
ydeT,0.0,0.360515,0.603519, , , , , , , , , , , , , 
ydeQ,0.0, , , , , , , , , , , , , , , 
ydeP,0.0, , , , , , , , , , , , , , , 
safA,0.0,0.0, , , , , , , , , , , , , , 
ydeN,-1.22041, , , , , , , , , , , , , , , 
ydeM,-1.0115, , , , , , , , , , , , , , , 
yddA,-2.99626,0.0, , , , , , , , , , , , , , 
pqqL,0.0, , , , , , , , , , , , , , , 
gadB,0.632641,0.0, , , , , , , , , , , , , , 
yddW,-1.69298, , , , , , , , , , , , , , , 
dosC,0.383862,0.0, , , , , , , , , , , , , , 
ddpX,-0.0394822,-8.72811,-0.211475,0.0,0.0,0.0, , , , , , , , , , 
bdm,0.0,0.688903, , , , , , , , , , , , , , 
maeA,-1.13884, , , , , , , , , , , , , , , 
adhP,-0.275558, , , , , , , , , , , , , , , 
yddM,0.0, , , , , , , , , , , , , , , 
yddG,0.0, , , , , , , , , , , , , , , 
yddL,0.616615,0.495868,0.0, , , , , , , , , , , , , 
narU,0.0, , , , , , , , , , , , , , , 
narZ,0.0,0.0,0.0,-4.66856, , , , , , , , , , , , 
yddE,0.0, , , , , , , , , , , , , , , 
yddH,-4.09874, , , , , , , , , , , , , , , 
ansP,0.0, , , , , , , , , , , , , , , 
yncD,0.0, , , , , , , , , , , , , , , 
mnaT,0.393558,-3.37378, , , , , , , , , , , , , , 
yncL,0.0, , , , , , , , , , , , , , , 
yncJ,0.0, , , , , , , , , , , , , , , 
ydcO,0.381341, , , , , , , , , , , , , , , 
yncK_2,0.0, , , , , , , , , , , , , , , 
yncK_1,0.0, , , , , , , , , , , , , , , 
ydcK,0.0, , , , , , , , , , , , , , , 
ydcI,0.378851, , , , , , , , , , , , , , , 
mokB,0.0, , , , , , , , , , , , , , , 
hokB,0.0, , , , , , , , , , , , , , , 
rydC,-5.09805, , , , , , , , , , , , , , , 
gapC_1,0.0,0.0, , , , , , , , , , , , , , 
azoR,0.0, , , , , , , , , , , , , , , 
insC-2,0.0,0.0,0.0, , , , , , , , , , , , , 
ynbG,0.0, , , , , , , , , , , , , , , 
paaZ,-0.713518, , , , , , , , , , , , , , , 
tynA,-2.04505, , , , , , , , , , , , , , , 
feaR,0.286571, , , , , , , , , , , , , , , 
ldhA,-1.21426, , , , , , , , , , , , , , , 
hslJ,-0.782909, , , , , , , , , , , , , , , 
ydbK,-0.678271,0.0, , , , , , , , , , , , , , 
uspF,0.600363, , , , , , , , , , , , , , , 
ynaE,0.0, , , , , , , , , , , , , , , 
pinR,0.0, , , , , , , , , , , , , , , 
insH-5,0.0, , , , , , , , , , , , , , , 
racR,-5.30545, , , , , , , , , , , , , , , 
ydaG,0.0,0.0, , , , , , , , , , , , , , 
kilR,0.0,0.0, , , , , , , , , , , , , , 
racC,0.0, , , , , , , , , , , , , , , 
recE,0.0,0.0,0.0,0.0,0.0,0.864649, , , , , , , , , , 
ttcA,0.558119, , , , , , , , , , , , , , , 
ydaM,0.0, , , , , , , , , , , , , , , 
isrA,0.0, , , , , , , , , , , , , , , 
abgA,0.0,0.0,0.422591,0.0, , , , , , , , , , , , 
fnr,-2.3056, , , , , , , , , , , , , , , 
uspE,0.0, , , , , , , , , , , , , , , 
ynaI,-0.473358, , , , , , , , , , , , , , , 
ycjY,0.62579,0.0,0.0,0.277897, , , , , , , , , , , , 
tpx,0.0222339, , , , , , , , , , , , , , , 
ycjW,-1.97054, , , , , , , , , , , , , , , 
pspF,0.0, , , , , , , , , , , , , , , 
puuA,-1.4184,0.0, , , , , , , , , , , , , , 
ymjA,-5.71466, , , , , , , , , , , , , , , 
sapA,-0.913036,-0.643664,-0.742629,-0.938736,-1.13479, , , , , , , , , , , 
ycjD,0.0, , , , , , , , , , , , , , , 
fabI,-6.38773, , , , , , , , , , , , , , , 
yciW,0.288145, , , , , , , , , , , , , , , 
rnb,-0.675508, , , , , , , , , , , , , , , 
gmr,0.618388, , , , , , , , , , , , , , , 
yciZ,0.611337,0.665836, , , , , , , , , , , , , , 
osmB,0.0, , , , , , , , , , , , , , , 
ribA,-6.56975, , , , , , , , , , , , , , , 
yciN,0.0, , , , , , , , , , , , , , , 
yciK,-0.68727,0.0, , , , , , , , , , , , , , 
trpL,0.0,0.535086,0.398182,0.605666,0.349054,0.0, , , , , , , , , , 
yciG,0.0,0.321997,0.0, , , , , , , , , , , , , 
yciC,0.0,-2.94291, , , , , , , , , , , , , , 
yciA,0.0566438, , , , , , , , , , , , , , , 
yciI,-0.272309, , , , , , , , , , , , , , , 
kch,0.0, , , , , , , , , , , , , , , 
clsA,-0.320004,0.509589, , , , , , , , , , , , , , 
adhE,-0.0113102, , , , , , , , , , , , , , , 
ychG_1,-1.10807,-3.02489, , , , , , , , , , , , , , 
hns,-1.22586, , , , , , , , , , , , , , , 
ychJ,0.320734, , , , , , , , , , , , , , , 
purU,-0.285127, , , , , , , , , , , , , , , 
tyrT,0.0,-3.59852,1.0578,0.0, , , , , , , , , , , , 
narX,0.38647,-2.41926, , , , , , , , , , , , , , 
ychN,-2.94381, , , , , , , , , , , , , , , 
chaA,0.0, , , , , , , , , , , , , , , 
ldrC,0.0, , , , , , , , , , , , , , , 
ldrB,-0.834296, , , , , , , , , , , , , , , 
ldrA,0.0, , , , , , , , , , , , , , , 
lolB,-4.94739,-2.17976,-9.65492, , , , , , , , , , , , , 
dauA,0.363659, , , , , , , , , , , , , , , 
pth,-4.3496,-2.68001, , , , , , , , , , , , , , 
ycgV,0.0, , , , , , , , , , , , , , , 
dhaK,-0.455421,0.0,0.0, , , , , , , , , , , , , 
treA,0.0, , , , , , , , , , , , , , , 
ycgR,0.0, , , , , , , , , , , , , , , 
ldcA,0.0, , , , , , , , , , , , , , , 
cvrA,-1.3253, , , , , , , , , , , , , , , 
ycgB,-1.29996, , , , , , , , , , , , , , , 
nhaB,0.0, , , , , , , , , , , , , , , 
dsbB,0.0, , , , , , , , , , , , , , , 
hlyE,0.0, , , , , , , , , , , , , , , 
pliG,0.0, , , , , , , , , , , , , , , 
minC,-0.478895,-0.603069,-4.2137, , , , , , , , , , , , , 
ymgI,0.402699, , , , , , , , , , , , , , , 
ymgG,-3.12782,-1.60961, , , , , , , , , , , , , , 
bluF,0.0, , , , , , , , , , , , , , , 
bluR,-3.96778, , , , , , , , , , , , , , , 
ycgX,2.23546, , , , , , , , , , , , , , , 
iraM,0.0, , , , , , , , , , , , , , , 
stfE,-2.01029,0.0, , , , , , , , , , , , , , 
ymfK,-4.34653, , , , , , , , , , , , , , , 
ymfJ,0.0, , , , , , , , , , , , , , , 
ymfH,0.0,-0.151756,1.10215, , , , , , , , , , , , , 
ymfE,0.0,0.0, , , , , , , , , , , , , , 
rluE,0.423193,0.0, , , , , , , , , , , , , , 
mnmA,-5.63903, , , , , , , , , , , , , , , 
hflD,-2.07527,-1.18616, , , , , , , , , , , , , , 
phoP,-1.08034,-0.662234, , , , , , , , , , , , , , 
ycfD,0.45026, , , , , , , , , , , , , , , 
potA,-1.46097,-2.27044,-2.03232,-1.261, , , , , , , , , , , , 
ymfA,0.0,0.0, , , , , , , , , , , , , , 
ycfT,0.0, , , , , , , , , , , , , , , 
mfd,0.0, , , , , , , , , , , , , , , 
ycfS,-0.6631, , , , , , , , , , , , , , , 
comR,0.456797, , , , , , , , , , , , , , , 
fhuE,0.0, , , , , , , , , , , , , , , 
yceF,-0.485916, , , , , , , , , , , , , , , 
rne,-6.95113, , , , , , , , , , , , , , , 
flgA,0.0,0.0,0.0, , , , , , , , , , , , , 
mdtH,0.0, , , , , , , , , , , , , , , 
grxB,0.28404, , , , , , , , , , , , , , , 
yceB,0.347058, , , , , , , , , , , , , , , 
pyrC,-0.403172, , , , , , , , , , , , , , , 
dinI,0.0, , , , , , , , , , , , , , , 
bssS,0.697154, , , , , , , , , , , , , , , 
solA,0.360369,0.0, , , , , , , , , , , , , , 
yceJ,-0.615932,-4.32833, , , , , , , , , , , , , , 
lpxL,-7.94316, , , , , , , , , , , , , , , 
mdtG,-7.92289, , , , , , , , , , , , , , , 
b1052,-0.183538, , , , , , , , , , , , , , , 
msyB,0.0, , , , , , , , , , , , , , , 
mdoC,0.0, , , , , , , , , , , , , , , 
csgD,0.0,0.0,-0.287678,0.0, , , , , , , , , , , , 
serX,0.0, , , , , , , , , , , , , , , 
insE-4,0.0,0.0,0.0, , , , , , , , , , , , , 
pgaA,0.0,0.0,0.366992,-0.75347, , , , , , , , , , , , 
putA,0.0, , , , , , , , , , , , , , , 
rutA,0.0,0.0,0.0,-1.82388,0.416513,-0.361313,0.0, , , , , , , , , 
wrbA,0.0,0.317677, , , , , , , , , , , , , , 
cbpA,0.0,0.30252, , , , , , , , , , , , , , 
torR,0.0, , , , , , , , , , , , , , , 
torS,-0.530732, , , , , , , , , , , , , , , 
yccM,0.39963, , , , , , , , , , , , , , , 
cspH,-0.331769, , , , , , , , , , , , , , , 
gfcA,0.0, , , , , , , , , , , , , , , 
gfcB,0.540231,0.0,0.0, , , , , , , , , , , , , 
gfcE,0.0,-3.39465,0.0, , , , , , , , , , , , , 
serT,-3.52939, , , , , , , , , , , , , , , 
yccA,-0.386429, , , , , , , , , , , , , , , 
tusE,-1.381, , , , , , , , , , , , , , , 
rlmI,0.0, , , , , , , , , , , , , , , 
hspQ,-0.520927, , , , , , , , , , , , , , , 
yccT,-1.87046, , , , , , , , , , , , , , , 
mgsA,-1.35407, , , , , , , , , , , , , , , 
yccF,-0.535062,-0.401148, , , , , , , , , , , , , , 
sulA,0.0, , , , , , , , , , , , , , , 
ompA,-2.72154, , , , , , , , , , , , , , , 
ycbZ,0.0, , , , , , , , , , , , , , , 
fabA,-4.82738, , , , , , , , , , , , , , , 
ycbX,0.0, , , , , , , , , , , , , , , 
ssuE,-1.61226,0.0,0.0,0.0,1.09776, , , , , , , , , , , 
pncB,0.0, , , , , , , , , , , , , , , 
asnS,-10.3658, , , , , , , , , , , , , , , 
ompF,1.06208, , , , , , , , , , , , , , , 
aspC,0.249885, , , , , , , , , , , , , , , 
ycbC,-0.37422, , , , , , , , , , , , , , , 
ycaO,-0.322854, , , , , , , , , , , , , , , 
focA,-2.29454,-1.61605, , , , , , , , , , , , , , 
pflA,-1.61154, , , , , , , , , , , , , , , 
ycaN,0.0, , , , , , , , , , , , , , , 
ycaC,0.0, , , , , , , , , , , , , , , 
trxB,-0.609221, , , , , , , , , , , , , , , 
cydD,0.0,-3.62251, , , , , , , , , , , , , , 
aat,-0.510459, , , , , , , , , , , , , , , 
infA,-7.0142, , , , , , , , , , , , , , , 
serW,0.0, , , , , , , , , , , , , , , 
cspD,-0.416006, , , , , , , , , , , , , , , 
ybjX,-0.808714, , , , , , , , , , , , , , , 
aqpZ,-0.0296616, , , , , , , , , , , , , , , 
ybjE,0.0, , , , , , , , , , , , , , , 
hcp,0.0,0.0, , , , , , , , , , , , , , 
poxB,0.338342,0.0,0.0, , , , , , , , , , , , , 
ybjS,0.0, , , , , , , , , , , , , , , 
ybjP,0.0, , , , , , , , , , , , , , , 
artP,-1.96103,0.33088,0.442425,0.424518, , , , , , , , , , , , 
artJ,0.0, , , , , , , , , , , , , , , 
grxA,-1.05763, , , , , , , , , , , , , , , 
ybjL,-0.394351, , , , , , , , , , , , , , , 
rybB,0.0, , , , , , , , , , , , , , , 
ybjJ,0.303083,0.0, , , , , , , , , , , , , , 
ybjH,0.0, , , , , , , , , , , , , , , 
ybjG,-1.14713, , , , , , , , , , , , , , , 
deoR,-0.408371, , , , , , , , , , , , , , , 
